doc_id_1,doc_id_2,shared_bands,jaccard,decision
94225,44362,4,0.7500,below_threshold
70425,92700,3,0.6471,below_threshold
46401,46444,9,0.7895,below_threshold
72519,96051,9,0.7600,below_threshold
63258,63234,10,0.8409,duplicate
91318,24805,6,0.8222,duplicate
52208,95429,5,0.6923,below_threshold
98853,5507,5,0.7317,below_threshold
98853,91406,1,0.5435,below_threshold
98853,5281,9,0.8919,duplicate
5507,91406,7,0.7000,below_threshold
5507,5281,8,0.8108,duplicate
91406,5281,2,0.5952,below_threshold
40116,91389,7,0.7500,below_threshold
76349,91660,5,0.8140,duplicate
94595,58414,14,0.9574,duplicate
98255,59012,9,0.8889,duplicate
83042,83391,3,0.5593,below_threshold
21341,96071,10,0.8500,duplicate
66712,66474,12,0.9211,duplicate
93037,71073,4,0.7576,below_threshold
96412,1622,8,0.8800,duplicate
53718,99463,6,0.9200,duplicate
97364,73482,11,0.9200,duplicate
91863,66719,4,0.8000,duplicate
56097,94139,1,0.6471,below_threshold
99866,50406,14,0.9700,duplicate
74541,94819,7,0.8857,duplicate
98193,20648,13,0.9259,duplicate
89933,81303,14,0.9375,duplicate
93087,79432,3,0.6667,below_threshold
91639,33242,10,0.8049,duplicate
97430,67873,9,0.8571,duplicate
39083,94315,4,0.7143,below_threshold
92397,65641,4,0.7727,below_threshold
90533,38272,15,0.9500,duplicate
66732,90629,12,0.9444,duplicate
57057,99880,5,0.7949,below_threshold
88194,61629,14,0.9487,duplicate
36508,36539,8,0.8571,duplicate
97660,17992,13,0.8919,duplicate
26013,95790,8,0.7931,below_threshold
26013,93798,6,0.7458,below_threshold
26013,26121,13,0.9434,duplicate
95790,93798,5,0.6094,below_threshold
95790,26121,6,0.7458,below_threshold
93798,26121,8,0.7895,below_threshold
71783,88546,13,0.9333,duplicate
89378,10075,6,0.7714,below_threshold
33371,97913,9,0.9048,duplicate
65204,98819,15,0.9535,duplicate
86467,91270,8,0.8065,duplicate
93519,10950,12,0.8163,duplicate
69296,69652,12,0.8696,duplicate
73021,71985,10,0.7941,below_threshold
8854,8879,9,0.8298,duplicate
89613,37632,9,0.8723,duplicate
23916,99740,15,0.9574,duplicate
75350,75335,3,0.5800,below_threshold
43519,61449,3,0.4314,below_threshold
36570,37152,5,0.7381,below_threshold
65972,91045,5,0.7333,below_threshold
6487,5598,5,0.6316,below_threshold
99938,80904,9,0.9048,duplicate
64028,64287,7,0.8519,duplicate
64028,64096,6,0.7308,below_threshold
64287,64096,3,0.6207,below_threshold
89928,99907,15,0.9655,duplicate
94338,17484,16,0.9667,duplicate
84676,84563,3,0.6038,below_threshold
97806,21976,10,0.8974,duplicate
27231,31828,15,0.9737,duplicate
59646,59545,5,0.7660,below_threshold
40578,40620,7,0.8235,duplicate
88843,67337,13,0.9512,duplicate
10686,11019,6,0.7679,below_threshold
63429,63407,11,0.9167,duplicate
24813,24689,3,0.7727,below_threshold
96329,36954,5,0.7073,below_threshold
39234,98912,14,0.9565,duplicate
43211,44594,11,0.8776,duplicate
58705,92152,4,0.6842,below_threshold
96673,7982,9,0.8571,duplicate
88120,27792,4,0.6889,below_threshold
88120,90342,8,0.8095,duplicate
27792,90342,8,0.8537,duplicate
93912,3462,4,0.7778,below_threshold
81466,99967,12,0.9355,duplicate
91483,82254,10,0.8246,duplicate
54865,90095,10,0.9200,duplicate
95580,61302,10,0.8571,duplicate
41295,97538,13,0.9091,duplicate
93737,80597,7,0.7297,below_threshold
31648,91426,5,0.7000,below_threshold
48236,88441,15,0.9524,duplicate
14362,93994,5,0.7000,below_threshold
90548,27896,13,0.9333,duplicate
25325,25486,7,0.6226,below_threshold
73332,98797,14,0.9767,duplicate
88205,3946,12,0.8298,duplicate
2448,2412,12,0.9024,duplicate
98958,51627,12,0.9524,duplicate
57751,57729,3,0.6842,below_threshold
91504,68053,6,0.8049,duplicate
10492,95286,8,0.7368,below_threshold
99759,51339,13,0.9535,duplicate
90336,43643,7,0.7949,below_threshold
49629,49523,4,0.6500,below_threshold
49629,49429,8,0.8378,duplicate
49523,49429,5,0.7895,below_threshold
75290,91490,4,0.7073,below_threshold
95465,21207,5,0.6552,below_threshold
90138,80543,7,0.7619,below_threshold
29922,95588,1,0.7333,below_threshold
37315,37397,4,0.7451,below_threshold
54565,99877,15,0.9667,duplicate
89715,67136,13,0.9333,duplicate
7397,95836,8,0.8049,duplicate
99052,41095,12,0.9070,duplicate
58434,58579,3,0.6957,below_threshold
93852,54986,5,0.6842,below_threshold
99489,10368,10,0.8889,duplicate
36017,36368,10,0.7778,below_threshold
85650,59571,8,0.8444,duplicate
88829,60830,13,0.9512,duplicate
96952,81063,4,0.7143,below_threshold
96952,81134,10,0.8696,duplicate
81063,81134,6,0.8261,duplicate
63443,94312,13,0.8696,duplicate
95795,16276,8,0.8140,duplicate
95230,12552,6,0.7000,below_threshold
26967,26945,4,0.6667,below_threshold
26967,26977,10,0.8108,duplicate
26967,99895,3,0.6190,below_threshold
26945,26977,7,0.8235,duplicate
26945,99895,12,0.9091,duplicate
26977,99895,5,0.7568,below_threshold
93412,88624,8,0.7333,below_threshold
81682,90383,11,0.9130,duplicate
18379,99183,14,0.9559,duplicate
28447,90956,6,0.7778,below_threshold
20544,94061,2,0.7778,below_threshold
7909,7940,13,0.9268,duplicate
853,884,7,0.7273,below_threshold
688,92528,10,0.8378,duplicate
80786,80862,14,0.9474,duplicate
80786,93452,8,0.7561,below_threshold
80862,93452,7,0.7209,below_threshold
98702,64673,14,0.9268,duplicate
76496,95382,7,0.7949,below_threshold
95538,65410,6,0.7600,below_threshold
12602,12241,5,0.6522,below_threshold
90408,78192,5,0.6757,below_threshold
7511,7562,6,0.7179,below_threshold
53099,96847,9,0.8125,duplicate
59994,89493,10,0.9231,duplicate
91608,42291,6,0.7674,below_threshold
95253,29587,10,0.7719,below_threshold
95253,28887,13,0.8909,duplicate
29587,28887,11,0.8704,duplicate
41206,41183,9,0.8158,duplicate
59769,59621,6,0.5750,below_threshold
59769,59603,6,0.6486,below_threshold
59621,59603,9,0.7436,below_threshold
25745,99935,10,0.8333,duplicate
43682,93627,6,0.7838,below_threshold
98194,79756,10,0.8571,duplicate
71945,96321,5,0.7551,below_threshold
94820,23734,5,0.8485,duplicate
56032,56064,1,0.3966,below_threshold
94996,49081,6,0.8636,duplicate
23843,24010,7,0.8723,duplicate
98932,20193,14,0.8889,duplicate
95694,26688,6,0.7551,below_threshold
68182,88578,10,0.9524,duplicate
98334,90647,12,0.9048,duplicate
98334,73298,2,0.6000,below_threshold
90647,73298,3,0.6000,below_threshold
39467,93204,4,0.7674,below_threshold
96164,88083,11,0.9048,duplicate
93443,2936,3,0.7500,below_threshold
91798,35432,4,0.7600,below_threshold
91798,92683,2,0.6296,below_threshold
35432,92683,4,0.7600,below_threshold
96905,81120,13,0.9000,duplicate
50024,94856,4,0.6250,below_threshold
95204,14752,2,0.5652,below_threshold
6293,91743,4,0.7143,below_threshold
69130,96442,8,0.8182,duplicate
97264,80753,1,0.3171,below_threshold
38552,99587,16,0.9667,duplicate
67593,67911,2,0.7879,below_threshold
91745,60929,6,0.6970,below_threshold
24759,24159,8,0.8182,duplicate
39917,95963,2,0.7667,below_threshold
46380,46368,1,0.4828,below_threshold
53724,54396,10,0.8333,duplicate
34875,34847,9,0.8649,duplicate
31947,91609,11,0.8776,duplicate
4543,88115,7,0.8333,duplicate
90726,53531,11,0.9429,duplicate
55869,91083,5,0.7143,below_threshold
32649,96388,14,0.8723,duplicate
93428,74744,3,0.5741,below_threshold
93428,74769,5,0.7600,below_threshold
74744,74769,6,0.7708,below_threshold
89458,5731,14,0.9487,duplicate
75921,97554,10,0.8947,duplicate
98510,35081,11,0.9111,duplicate
99946,83736,12,0.8889,duplicate
93690,21200,5,0.6757,below_threshold
98620,11573,12,0.8529,duplicate
64883,97739,12,0.9111,duplicate
18551,18880,3,0.5714,below_threshold
69445,98378,9,0.8462,duplicate
92135,27224,10,0.8246,duplicate
18193,18118,3,0.7879,below_threshold
95486,52257,4,0.7600,below_threshold
70199,70219,2,0.5750,below_threshold
6203,98737,9,0.8750,duplicate
40993,38750,9,0.8372,duplicate
25914,24528,4,0.6136,below_threshold
46784,46883,8,0.8182,duplicate
99705,95616,7,0.7561,below_threshold
99705,51522,13,0.8947,duplicate
95616,51522,10,0.8378,duplicate
19735,95855,7,0.8571,duplicate
96929,21047,5,0.6757,below_threshold
92402,89290,6,0.8049,duplicate
27313,27327,1,0.4464,below_threshold
10190,10066,7,0.8696,duplicate
93276,38650,12,0.8723,duplicate
17119,97730,9,0.7895,below_threshold
8682,8751,11,0.8485,duplicate
68020,68840,1,0.4286,below_threshold
48874,46390,5,0.8056,duplicate
21623,97616,10,0.9024,duplicate
32426,32359,5,0.7500,below_threshold
50702,91746,8,0.7895,below_threshold
66857,91924,7,0.8333,duplicate
93244,81013,6,0.7576,below_threshold
89030,76101,10,0.9048,duplicate
6064,6061,1,0.5000,below_threshold
6064,96089,1,0.4286,below_threshold
6061,96089,9,0.8696,duplicate
50796,96403,11,0.8947,duplicate
50796,95496,7,0.8000,duplicate
96403,95496,5,0.7143,below_threshold
90271,55293,12,0.8846,duplicate
42603,42451,9,0.8000,duplicate
90602,35310,9,0.8421,duplicate
99156,40117,15,0.9714,duplicate
70050,69923,6,0.8095,duplicate
98151,78992,13,0.8421,duplicate
98151,77010,11,0.8919,duplicate
78992,77010,9,0.8421,duplicate
93706,75651,4,0.7273,below_threshold
3298,92138,8,0.7838,below_threshold
94032,5534,7,0.8723,duplicate
15105,14740,3,0.8478,duplicate
8673,90556,3,0.6538,below_threshold
8673,8693,1,0.4211,below_threshold
90556,8693,1,0.3279,below_threshold
62415,62455,2,0.5897,below_threshold
73859,73132,8,0.8372,duplicate
73859,90053,8,0.8140,duplicate
73132,90053,4,0.6809,below_threshold
32497,95509,9,0.8333,duplicate
95753,82673,6,0.7692,below_threshold
4663,4527,13,0.8636,duplicate
89993,68148,9,0.7143,below_threshold
60213,60245,9,0.8039,duplicate
88691,27458,9,0.8462,duplicate
98366,5999,14,0.9259,duplicate
99470,44127,12,0.9310,duplicate
99470,99914,8,0.8438,duplicate
44127,99914,11,0.9000,duplicate
84834,99669,14,0.9412,duplicate
59332,98138,7,0.7949,below_threshold
24452,25220,2,0.5385,below_threshold
90999,24289,13,0.9333,duplicate
90999,24218,7,0.7576,below_threshold
24289,24218,10,0.8125,duplicate
47026,98990,15,0.9737,duplicate
73367,88440,5,0.7857,below_threshold
89678,19059,11,0.9444,duplicate
75260,99357,15,0.9500,duplicate
50900,50909,9,0.7742,below_threshold
10343,94676,5,0.6757,below_threshold
20397,95076,4,0.7143,below_threshold
89004,20844,12,0.8491,duplicate
39226,94168,7,0.8000,duplicate
96862,80384,11,0.8298,duplicate
44824,44447,9,0.8000,duplicate
99231,75649,13,0.9429,duplicate
78215,78103,10,0.8571,duplicate
58130,90737,14,0.9574,duplicate
77460,96554,8,0.8571,duplicate
53252,55761,9,0.8571,duplicate
53252,99702,13,0.9091,duplicate
55761,99702,8,0.7826,below_threshold
91896,57179,7,0.8000,duplicate
96719,26123,11,0.8846,duplicate
37299,92407,5,0.7500,below_threshold
6770,4109,7,0.8409,duplicate
6770,4258,5,0.7200,below_threshold
4109,4258,3,0.6792,below_threshold
60117,89058,7,0.8378,duplicate
35021,35069,5,0.6957,below_threshold
69665,92113,5,0.6842,below_threshold
2742,95551,12,0.8889,duplicate
90293,80978,14,0.9355,duplicate
36554,99898,15,0.9677,duplicate
60043,59779,5,0.7660,below_threshold
50200,93166,8,0.7333,below_threshold
64661,95581,12,0.9310,duplicate
49826,49785,10,0.8919,duplicate
88050,72034,10,0.8723,duplicate
4863,4836,7,0.8205,duplicate
61641,91433,8,0.7391,below_threshold
97980,2443,9,0.8621,duplicate
90542,13313,14,0.9487,duplicate
98263,6911,10,0.9149,duplicate
93021,55916,10,0.8154,duplicate
58497,59011,2,0.3600,below_threshold
58497,59310,2,0.3396,below_threshold
59011,59310,1,0.4375,below_threshold
29719,89115,10,0.9130,duplicate
94739,54842,4,0.7907,below_threshold
36773,98827,13,0.9474,duplicate
59774,59686,6,0.7872,below_threshold
87224,99047,10,0.9211,duplicate
24016,92565,4,0.7736,below_threshold
67418,93788,2,0.5652,below_threshold
67418,99680,11,0.8571,duplicate
93788,99680,1,0.5000,below_threshold
9064,9028,3,0.4462,below_threshold
9064,99084,3,0.4328,below_threshold
9028,99084,13,0.9574,duplicate
70700,97095,14,0.9333,duplicate
45412,45142,3,0.6207,below_threshold
45412,45309,9,0.8333,duplicate
45142,45309,4,0.7407,below_threshold
79879,95151,5,0.7273,below_threshold
81640,89369,6,0.7778,below_threshold
93562,28694,3,0.6757,below_threshold
43787,93179,8,0.7391,below_threshold
60716,94558,6,0.7931,below_threshold
40780,98937,12,0.9024,duplicate
46895,94743,5,0.8000,duplicate
96000,69561,7,0.7600,below_threshold
50277,50510,2,0.4615,below_threshold
54971,95193,8,0.7838,below_threshold
99076,850,11,0.9302,duplicate
36821,95138,5,0.7600,below_threshold
93998,57903,6,0.7500,below_threshold
80672,94384,7,0.7222,below_threshold
88731,4423,11,0.9500,duplicate
99852,83316,15,0.9429,duplicate
88362,97565,7,0.8000,duplicate
88362,31122,10,0.8750,duplicate
88362,86196,7,0.7170,below_threshold
97565,31122,9,0.9149,duplicate
97565,86196,8,0.7500,below_threshold
31122,86196,10,0.8200,duplicate
93615,19588,9,0.8537,duplicate
11924,98511,12,0.9302,duplicate
84950,84772,4,0.5254,below_threshold
84950,84675,4,0.5357,below_threshold
84772,84675,2,0.7551,below_threshold
30430,30367,13,0.8776,duplicate
60663,94880,2,0.7647,below_threshold
95282,12060,12,0.9429,duplicate
89772,37572,12,0.9130,duplicate
99829,77107,15,0.9412,duplicate
91194,39827,9,0.7872,below_threshold
80945,94808,5,0.6000,below_threshold
33235,93635,7,0.8049,duplicate
60312,94190,7,0.7273,below_threshold
91911,76318,6,0.8095,duplicate
93556,27293,6,0.7647,below_threshold
93648,10175,3,0.6667,below_threshold
5404,99995,11,0.9565,duplicate
52695,95054,7,0.8235,duplicate
91227,62245,5,0.7241,below_threshold
90125,53630,4,0.7059,below_threshold
38758,39075,1,0.5455,below_threshold
89577,34716,12,0.9459,duplicate
25049,93632,12,0.8696,duplicate
25049,98606,9,0.9348,duplicate
93632,98606,7,0.8163,duplicate
48032,97985,7,0.8710,duplicate
39900,42130,3,0.6190,below_threshold
97869,72107,9,0.8261,duplicate
33003,94446,12,0.8667,duplicate
64562,89407,6,0.7949,below_threshold
25571,90541,1,0.5122,below_threshold
94332,64884,11,0.8667,duplicate
54157,92707,7,0.8431,duplicate
90237,13729,13,0.9545,duplicate
37124,93611,6,0.7647,below_threshold
63024,93029,3,0.6667,below_threshold
29331,29595,9,0.8571,duplicate
58153,89730,6,0.7778,below_threshold
90818,3616,15,0.9429,duplicate
81527,88301,6,0.7600,below_threshold
22031,91136,7,0.7143,below_threshold
34278,88389,7,0.7917,below_threshold
34655,92984,2,0.6757,below_threshold
93369,6253,6,0.7391,below_threshold
40477,40490,7,0.8000,duplicate
98003,29296,8,0.8462,duplicate
94569,53157,9,0.8182,duplicate
95343,62408,4,0.7333,below_threshold
90065,8497,3,0.6047,below_threshold
36014,36028,4,0.6885,below_threshold
89489,82609,7,0.8182,duplicate
49100,49144,3,0.7234,below_threshold
98538,60441,14,0.9302,duplicate
19311,95853,10,0.8723,duplicate
13863,13890,6,0.8696,duplicate
32116,32209,8,0.9400,duplicate
31505,99517,14,0.9535,duplicate
55123,55259,3,0.5143,below_threshold
92163,84957,3,0.6774,below_threshold
53742,89518,14,0.9333,duplicate
43324,92796,8,0.8095,duplicate
92346,49942,2,0.6500,below_threshold
92346,49938,7,0.7838,below_threshold
49942,49938,7,0.8333,duplicate
90483,68426,4,0.7143,below_threshold
24708,90741,13,0.9565,duplicate
88651,22027,7,0.6957,below_threshold
54447,92964,3,0.6970,below_threshold
22302,22240,6,0.6389,below_threshold
94003,68314,9,0.8605,duplicate
20104,92181,6,0.7778,below_threshold
68985,68871,2,0.4386,below_threshold
99261,20643,13,0.9211,duplicate
36330,91307,6,0.7872,below_threshold
77777,77574,3,0.4865,below_threshold
11070,10978,1,0.3333,below_threshold
11070,14182,1,0.4000,below_threshold
10978,14182,5,0.7000,below_threshold
12035,12422,2,0.5806,below_threshold
1495,90326,15,0.9545,duplicate
83640,89734,14,0.9474,duplicate
11925,11966,4,0.6600,below_threshold
18630,18635,9,0.8824,duplicate
73593,89106,12,0.9524,duplicate
47015,47166,12,0.8627,duplicate
95517,51976,6,0.8286,duplicate
94141,91721,3,0.7273,below_threshold
94141,70707,9,0.9000,duplicate
91721,70707,6,0.8095,duplicate
7780,7740,4,0.6591,below_threshold
93277,41100,7,0.7500,below_threshold
93277,90739,6,0.7500,below_threshold
41100,90739,12,0.9535,duplicate
99481,21251,12,0.9600,duplicate
97713,78994,13,0.8974,duplicate
92954,81866,3,0.7333,below_threshold
61016,99684,12,0.8684,duplicate
60750,98641,15,0.8974,duplicate
63866,64632,4,0.7600,below_threshold
91000,80669,6,0.6842,below_threshold
47387,44459,2,0.4222,below_threshold
90911,76931,5,0.7021,below_threshold
85315,93800,13,0.9355,duplicate
9031,9065,16,1.0000,duplicate
44761,43689,9,0.7750,below_threshold
44761,92817,1,0.5435,below_threshold
44761,91890,3,0.5435,below_threshold
43689,92817,3,0.7073,below_threshold
43689,91890,6,0.7073,below_threshold
92817,91890,1,0.5556,below_threshold
5721,98666,12,0.9444,duplicate
5460,99377,13,0.9429,duplicate
33880,34275,14,0.9487,duplicate
39870,39459,2,0.5714,below_threshold
39870,39359,3,0.5714,below_threshold
39459,39359,4,0.5714,below_threshold
20683,20604,5,0.7778,below_threshold
73663,73778,12,0.9677,duplicate
21898,95610,9,0.7708,below_threshold
97289,20787,11,0.9184,duplicate
40895,40743,1,0.4848,below_threshold
40895,40766,2,0.5862,below_threshold
40743,40766,7,0.6786,below_threshold
35515,98988,9,0.8649,duplicate
48750,48037,13,0.9189,duplicate
72682,98589,15,0.9592,duplicate
95328,19733,6,0.7619,below_threshold
71130,99008,11,0.9559,duplicate
9859,9800,6,0.7879,below_threshold
38183,96039,4,0.7895,below_threshold
90592,21520,10,0.9259,duplicate
48167,48246,4,0.6607,below_threshold
99672,32378,14,0.9429,duplicate
79686,95829,11,0.8696,duplicate
98748,99155,13,0.8696,duplicate
98748,31713,13,0.9091,duplicate
99155,31713,15,0.9524,duplicate
95105,22540,3,0.7333,below_threshold
66281,98599,14,0.9167,duplicate
38497,88605,8,0.9111,duplicate
7564,99794,12,0.9024,duplicate
75429,98668,7,0.8235,duplicate
95847,94472,1,0.4783,below_threshold
95847,17502,3,0.7000,below_threshold
94472,17502,5,0.7000,below_threshold
26573,93150,5,0.7188,below_threshold
17883,96840,7,0.8113,duplicate
56970,99502,14,0.9286,duplicate
89530,29847,14,0.9608,duplicate
39799,41174,9,0.9394,duplicate
68675,99733,13,0.9189,duplicate
96169,34995,6,0.6316,below_threshold
88487,57784,14,0.9500,duplicate
52244,91960,5,0.7073,below_threshold
99458,19194,15,0.9750,duplicate
73999,93906,6,0.7209,below_threshold
53467,53488,10,0.8000,duplicate
95685,78186,9,0.8182,duplicate
44276,44260,2,0.5122,below_threshold
86335,93693,4,0.6842,below_threshold
88944,53078,13,0.9556,duplicate
95957,76628,12,0.8947,duplicate
7158,94193,4,0.7551,below_threshold
92387,11713,4,0.7500,below_threshold
38413,38915,11,0.9136,duplicate
