doc_id_1,doc_id_2,shared_bands
40144,40187,1
2332,2318,3
19654,19590,4
47092,48530,6
92668,8773,3
50469,50499,1
57629,57310,1
44210,93429,2
33807,33821,3
92014,84958,2
7677,92590,3
24473,24856,2
95699,81991,4
44730,44098,5
49484,49503,2
96533,59314,5
81691,82091,2
95488,88251,3
21491,21583,1
93604,52143,5
96372,26611,2
59672,59400,1
4231,88074,4
33291,33986,1
33798,33986,1
33986,95649,1
10775,10771,4
41062,41098,1
5322,5424,3
94696,61678,3
57186,95467,3
91808,45,1
65892,65845,2
59200,59111,2
18207,26281,2
91521,47277,4
93703,39930,2
2246,3453,2
2246,2163,2
19076,19093,5
98970,64513,1
64049,64513,1
91184,22455,4
983,956,3
29059,88225,1
29059,29684,1
57704,57775,1
819,820,2
29160,94762,4
84751,84996,4
93079,36031,5
12708,95158,4
50677,50449,1
50677,50389,1
50449,50389,4
33154,97294,1
7878,7849,3
22571,92494,2
32733,32605,3
1362,1398,2
59898,60336,4
71908,71916,1
12870,90460,1
88321,79780,1
93728,24967,1
27729,27706,1
57052,96283,3
46155,45939,1
65125,65105,6
31038,91197,1
97432,92095,2
92095,50707,4
13657,96194,6
46893,96111,4
37511,37544,2
88387,74907,4
83735,83372,2
11591,11593,1
38967,38978,2
97034,81138,1
89350,1939,1
25156,96781,1
53349,25791,3
53349,49598,2
25791,49598,3
34033,34436,1
91563,31224,1
66821,70451,1
94109,39918,2
18039,17958,2
33002,32575,3
32575,32569,2
94855,69229,1
95900,33482,10
45643,45566,1
5353,5355,1
92251,14566,3
19038,92365,8
58017,57822,1
96738,7293,4
24874,24974,1
37470,37294,1
51243,51253,2
96148,93138,1
96336,20515,4
35602,37008,1
75848,75374,4
39497,93752,5
91694,52368,3
31274,31728,1
32152,32015,2
91497,24306,2
92635,33859,1
61885,61922,1
14331,11809,1
61780,96529,2
1184,92337,2
95040,64726,2
25664,25055,1
25664,25068,1
44723,89923,2
1458,1714,1
43963,43920,2
76777,76947,3
71033,71167,3
38268,38553,1
30928,31367,1
37998,37489,2
46842,46687,1
38544,39580,2
32078,7417,1
7417,86662,1
98318,96816,2
71491,77392,1
71491,65636,2
76666,77392,2
77392,65636,2
66572,59213,1
66572,68975,1
66572,91462,1
66572,57497,1
66572,57875,1
73072,63710,1
73072,59213,1
73072,68975,1
73072,91462,1
73072,58864,1
73072,57497,1
73072,57875,1
63710,59213,1
63710,68975,2
63710,91462,1
63710,57497,1
63710,65067,1
63710,57875,1
59213,68975,1
59213,91462,1
59213,57497,1
59213,65067,1
68975,58864,1
68975,57497,1
68975,65067,1
68975,57875,1
91462,58864,1
91462,57497,1
91462,65067,1
91462,57875,1
58864,57497,1
58864,65067,1
57497,65067,1
57497,57875,1
65067,57875,1
6851,6695,2
85268,25827,1
85268,33484,1
85268,26838,1
85268,28323,1
25827,44477,2
25827,34939,2
25827,33484,2
25827,37006,2
25827,30879,1
25827,92323,1
44477,33484,2
44477,26838,2
44477,28323,2
37435,33484,2
27260,33484,2
27260,26838,2
27260,28323,1
34939,33484,2
34939,26838,2
34939,28323,2
33484,26838,3
33484,30879,2
33484,92323,1
33484,28323,2
37006,26838,3
37006,28323,2
26838,30879,2
26838,92323,1
30879,28323,1
92323,28323,1
98834,88780,1
77671,88780,1
28664,95885,4
64573,64576,1
11862,11904,1
95038,53980,3
93537,46046,2
96389,530,1
62335,62429,1
55565,55707,3
45438,46386,2
98745,46386,2
32715,32812,1
17189,17149,1
60308,99000,2
60308,93421,1
60308,60364,2
50273,95119,3
62804,62744,2
36181,36215,3
97663,28796,3
1775,91485,1
84999,84839,2
61731,61685,1
93801,61852,1
61354,61566,1
95071,9996,1
52222,52780,1
52780,52293,1
55359,55120,1
44265,89039,2
42547,42012,3
94621,49657,3
94621,89958,2
98555,15592,2
98555,15726,2
98555,99497,2
99130,7838,1
99130,7808,1
7760,7808,2
7838,7808,3
14716,15205,4
3770,6371,4
62054,97303,4
62054,62014,4
49094,49181,1
70687,71106,1
2144,2191,1
1196,92701,1
26010,95594,2
25845,95594,3
92192,73224,3
10998,11915,1
72396,99305,2
78705,96901,5
43949,44301,3
18478,18495,2
18478,90733,1
42827,43035,1
99104,43035,1
79159,67640,3
79159,81483,2
79159,69270,3
67640,81124,3
67640,81483,3
67640,71053,3
67640,69270,5
67640,54876,4
81124,81483,1
81124,69270,2
81124,54876,1
23586,23728,2
6520,4013,1
4013,6540,1
83756,93945,2
85354,62682,1
71322,71327,5
95832,90369,3
95832,17098,3
95812,38396,1
95812,92967,1
37100,38396,3
38396,92967,2
57128,57105,2
94268,68874,2
94268,68799,2
69139,68874,3
91628,32591,1
63865,64048,3
12668,12561,5
28394,27459,1
48641,54035,1
48641,11490,1
54035,11490,1
31375,31279,1
39166,95201,3
63029,63196,5
82848,91923,3
91205,14304,4
37476,37603,1
8805,8806,3
59916,59799,1
72164,98696,4
93051,61719,1
61719,61889,1
81413,81913,1
87849,74417,3
6053,6104,1
91031,9962,4
87765,64782,1
87765,65106,1
87765,64022,2
87765,64024,1
64022,64024,1
99755,8366,1
8501,8366,1
8488,8366,1
8346,8366,2
8366,8689,2
44509,44495,1
81858,89189,2
59956,60003,2
29762,29873,2
90789,42935,4
93032,81478,4
32626,32466,1
2239,2209,2
2239,94557,1
27654,92588,4
72922,72953,1
16225,16213,1
3697,3833,3
58199,58216,1
58199,58330,1
58199,58207,1
58199,58308,1
58216,58330,1
58216,58207,1
58216,58308,2
58330,58207,3
58330,58308,1
58207,58308,1
29260,29341,1
43785,43590,2
10813,10776,3
92334,63087,2
58093,58136,1
77148,77304,1
99792,92058,3
58314,88864,6
34328,31472,1
76641,77869,1
81880,81667,1
81880,81543,1
81880,81551,1
81880,82359,1
81667,81543,1
81667,81551,1
81667,82359,1
81543,81551,1
81551,82359,1
46206,94669,2
95477,94669,1
7860,89565,1
70950,70438,2
91774,80988,5
43282,43267,2
94532,786,1
19852,96961,1
19004,96961,2
19004,18875,2
21836,21426,3
90378,72545,1
7584,14404,2
21301,21258,3
48789,48740,2
70093,70081,1
95173,78380,3
72454,89915,5
17961,18148,1
50176,50212,4
1582,1271,4
24063,23870,2
90610,57906,3
20633,85254,1
44450,64392,1
44450,44483,1
44450,44386,1
64392,44483,1
64392,44386,1
44483,44386,1
84577,84989,1
26554,92248,2
96508,42262,2
59605,59723,3
22913,22996,1
58965,88968,4
94556,5646,1
94566,68025,2
32154,32161,2
32154,91035,1
35726,98507,1
32038,36193,1
32038,26254,1
32038,34191,1
32038,98507,1
38552,36193,1
38552,34191,1
38552,98507,1
36193,99002,1
36193,38447,3
36193,99587,1
36193,98507,1
99002,26254,3
99002,34191,1
99002,98507,1
87013,98507,1
38447,26254,1
38447,34191,1
38447,98507,1
29871,98507,1
99587,34191,1
99587,98507,1
23829,98507,1
26254,98507,1
86606,42069,3
96309,42069,2
82187,81885,1
33782,34563,2
5130,5228,2
32412,95420,2
30916,30869,4
18005,17735,1
18005,17688,1
17735,88636,4
17688,88636,5
28474,96660,1
69820,69684,1
96632,5016,1
28868,28792,2
70937,70945,1
7682,7265,1
88249,7265,1
64472,63652,1
25430,93988,7
96838,51374,4
45848,45955,1
84214,84369,1
39935,39896,1
20346,20445,2
84318,92822,3
31284,27341,2
27644,27678,2
11174,93483,1
11174,11331,1
92155,67212,5
22749,22332,3
91699,73124,4
20678,20386,1
92485,605,2
9603,89401,5
93249,92202,2
4252,93278,1
59294,59522,1
59294,59681,1
59702,57724,1
45183,94767,5
95306,6593,5
60727,60418,3
23126,91129,3
76415,92941,3
26228,88705,2
39021,95267,4
9888,9946,3
83072,83074,3
44888,44892,1
6701,6844,2
33593,33251,1
33593,37249,1
33593,97529,1
33251,37249,1
33251,25974,1
33251,35030,1
33251,97529,1
33251,28510,1
37249,97529,1
25974,97529,2
97529,28510,1
67313,67408,1
67265,66882,1
13438,94358,4
90635,98255,3
33752,34436,2
47210,45768,1
35500,35494,1
92633,69956,1
45890,86417,2
29593,29565,3
40411,44310,2
44310,41620,1
51992,50976,1
45346,45514,1
94598,55424,4
17212,17141,2
65554,65887,2
85012,65887,2
65887,65649,1
338,96986,1
16291,16329,3
91064,38296,1
38296,39070,1
30884,30889,2
89494,92461,2
24122,92461,2
89253,24721,2
83082,83141,2
83141,92827,1
82870,82833,3
82870,82775,5
62172,60795,1
30612,30626,1
81930,81615,2
39089,39084,2
48760,49559,1
48760,49282,1
48760,50898,1
48760,50918,1
48760,48815,1
49559,49282,1
49559,50898,1
49559,48815,1
49282,50898,2
49282,50918,2
49282,48815,2
50898,48815,4
96803,77463,1
92723,66474,2
92143,59756,4
12212,12207,1
27366,27392,1
46160,46791,2
22391,22713,4
88205,85619,2
85619,3946,3
71342,71284,1
48926,99773,2
89715,67109,1
67136,67109,1
10520,10517,2
83746,83774,1
18551,18679,1
6064,6307,1
90492,32276,1
41529,41528,2
34298,34424,1
96674,49917,3
76131,76069,1
37919,37947,1
64244,88015,5
98381,12427,1
92995,39160,1
75817,77085,2
1581,1436,5
91037,18784,4
55662,55891,1
21196,48676,1
21196,45830,1
93744,21905,3
626,594,1
26994,27008,3
57632,57581,2
44067,44094,2
36386,35555,1
77041,93620,2
5196,96830,2
38304,92477,3
10997,10995,1
31009,31536,1
31536,31057,1
2714,2610,1
70846,95383,1
48167,48343,4
82384,90617,1
82384,80731,1
22111,59944,2
22111,47092,2
61453,61670,1
68675,68699,4
94178,38225,1
38100,38225,2
69472,69912,1
5990,6152,3
16496,16444,1
91150,27643,1
91793,68300,6
70620,70695,4
88171,82548,1
82548,82503,1
31602,90210,1
81702,81933,2
16803,16805,1
23529,88581,4
13371,90388,4
55392,54489,3
54577,54489,3
46836,46951,2
63678,63892,1
79384,79999,1
94633,63320,3
439,99057,4
8091,95304,1
46284,92375,4
28706,28691,2
28706,28920,1
28691,28920,1
70811,70906,1
29594,29813,2
7410,7335,1
7434,7335,1
57059,95067,1
29266,29532,1
24232,94622,5
63297,62567,1
15076,91434,5
44814,44874,4
22219,92307,2
8116,8156,6
62788,62124,4
62226,62124,4
96290,62124,2
50399,50398,2
35715,36080,1
64120,89302,3
52851,52703,1
97358,68201,1
68201,69269,1
51142,51695,1
1977,88796,2
76466,77047,1
13502,13406,1
80149,96501,2
45591,46665,2
46374,46665,1
37504,37993,4
37504,95006,2
35301,87035,1
89124,11016,1
95680,99477,1
9095,9342,3
13218,12557,1
44172,44188,1
90442,84467,3
84467,84375,3
18563,94156,3
99537,34348,2
91292,73582,3
52881,97157,2
21958,21906,2
82932,89777,3
61353,87182,4
97762,98271,3
56197,94757,4
21780,21795,1
52753,52379,1
97468,25116,2
94304,40759,5
79998,80353,1
2920,3782,2
94467,96073,1
95005,72817,2
89255,57072,3
99698,83689,3
83689,83623,3
17970,20120,1
97437,23743,1
33136,23743,1
59515,59523,2
11936,11994,3
47008,95893,5
44736,44259,3
58487,76226,1
20972,21045,1
14711,14661,1
62900,63322,2
88790,63322,1
22652,99811,1
22652,22055,1
6388,6475,3
15164,95540,6
47736,93975,1
72598,92666,2
95663,89111,3
41826,41985,4
18243,92024,2
60562,60422,3
61158,61231,2
92949,19349,3
38539,36931,2
58485,58532,1
73755,73792,1
67069,67086,1
14133,14160,2
7507,96636,4
61996,93046,5
7356,91470,1
63827,99364,3
79461,79230,1
14389,14663,1
38261,37946,1
4141,3975,1
4106,3975,2
4326,3975,1
3975,4332,1
5066,5102,4
67626,92773,3
57748,57777,1
38578,38541,2
38578,38587,2
39459,97142,4
14868,93967,2
43225,43703,1
4315,88483,3
94487,81641,5
94348,53621,4
51630,55028,5
25227,25230,1
67839,85979,1
14373,13811,1
42977,94216,7
44220,88376,1
36945,36951,1
51330,51506,1
51354,51506,1
53211,56407,1
66125,95464,4
79215,93374,2
26989,27093,2
40900,40932,4
30936,91338,3
96505,88897,3
91954,51041,1
91954,51658,1
51041,51658,1
30309,33117,1
30746,33117,1
21260,21399,4
96160,3202,3
55217,54618,1
92047,35874,5
20556,88765,1
18671,19060,2
12119,12126,1
67435,67511,2
94042,61617,2
24309,91689,3
47512,47995,2
932,938,2
67149,67383,1
55430,96065,2
60482,60509,1
29458,94660,2
19641,90982,2
20202,20217,2
4264,4253,1
34551,34471,1
49905,96399,3
69105,69601,3
60769,60712,1
60712,93069,1
41227,41300,2
25747,93926,5
99825,62269,4
1854,2080,1
2080,2416,3
37823,37546,1
37823,89706,1
96716,38353,1
38344,38353,2
63128,63129,2
92655,42750,3
7447,7384,2
30870,29312,1
75192,76454,1
75692,76454,2
45489,45711,2
25002,92863,4
36633,36636,1
36633,94435,2
77043,77125,1
37479,96919,1
93568,82769,1
61627,61630,2
61627,62155,1
61630,62155,1
53926,53226,1
32849,32694,1
48380,48377,1
48386,48377,1
8066,7588,1
91777,27282,4
23027,22825,1
94360,92234,4
69020,94503,5
95922,50827,3
55754,92273,2
92273,98580,2
18887,18151,3
91468,9445,3
11484,15661,2
77501,76894,2
94230,32609,4
63986,93987,2
41813,41766,1
8789,7310,1
41439,42143,1
10623,10801,1
43170,43172,1
21122,20764,1
29484,29488,1
1956,2038,2
61934,60855,1
54391,49509,1
3010,94322,2
59382,60175,2
74525,73331,1
60699,93911,1
93911,60380,1
26434,23865,1
66656,66670,2
65486,64881,3
64881,94897,2
37413,91707,6
72157,72059,1
92328,55081,5
73168,92663,4
56422,54434,1
54026,53921,1
53304,53080,1
70251,70285,2
92770,10894,4
99056,29432,5
94742,71395,3
93002,20768,3
25127,25150,2
25127,96199,1
3071,92231,3
20925,91841,2
74874,74811,3
84186,84595,2
9409,9594,1
89848,75144,5
98342,34368,5
1849,1875,6
37150,37093,2
78959,76969,1
9101,9584,3
8972,9584,3
57653,58543,1
85474,95924,4
90042,87079,2
33388,33323,1
46675,46585,2
9268,9372,3
56544,56272,1
59685,59872,1
47795,47607,1
59935,81763,1
54471,54411,1
54411,54418,1
37617,37613,1
91323,83486,2
37709,38420,2
980,94195,2
4272,4723,1
9870,9886,3
38209,38204,1
60152,60004,1
95264,72831,6
20791,20635,1
91633,47632,2
25053,25121,2
71033,70970,1
71033,71327,1
71167,70970,1
71167,71327,1
25318,24694,1
25318,24623,1
24694,24623,1
34176,95899,2
94213,83286,1
10805,11248,4
10800,11248,2
61960,61903,1
96080,59492,3
22473,22378,1
5204,90580,1
5204,5289,1
5204,5325,1
5204,5261,1
90580,5289,4
5289,5325,4
11769,89273,1
64819,64718,1
64819,64660,1
64718,64660,1
978,12165,1
97178,14572,1
7881,88367,1
7881,7508,2
93373,17244,2
41373,94088,4
1265,1159,2
93215,51108,1
96951,30105,2
68239,93605,2
98441,8746,1
98441,9063,1
98441,9096,1
98441,8906,1
8746,9063,1
8746,9096,1
8746,8906,2
9063,8906,1
9096,8906,1
92415,36176,2
91284,59358,1
56660,94320,2
52222,52250,1
86052,93565,1
5417,7518,1
4612,7518,2
91915,74162,1
96313,98076,2
91664,5751,5
85623,10441,1
36200,36272,2
69195,69217,1
70677,96634,1
70677,66751,1
70677,77392,1
70677,65636,2
76666,96634,1
76666,66751,1
76666,60653,1
96634,66751,1
96634,60653,1
96634,66245,1
96634,77392,1
96634,65636,1
96634,79463,1
66751,60653,1
66751,66245,1
66751,77392,2
66751,65636,1
66751,79463,1
66751,69619,1
60653,77392,1
60653,65636,1
60653,69619,1
66245,77392,1
66245,65636,1
77392,79463,1
77392,69619,1
65636,69619,1
92496,56896,1
24018,96061,3
86172,86720,2
97578,3867,3
72362,72287,1
15083,14609,3
37916,38184,2
37916,37993,2
38184,37872,3
37993,37872,3
96354,49563,3
65171,67640,4
67640,81262,4
67640,59416,2
67640,78386,3
18478,18504,2
94750,73942,1
92681,44635,2
79159,72028,4
79159,68215,4
72028,76323,4
72028,80008,4
68215,76323,5
68215,80008,4
90607,17629,2
21522,21468,2
66447,66451,1
68987,69563,2
88211,34767,1
33666,34767,1
89354,44164,1
20567,20856,2
94909,39029,4
55181,55175,2
36043,36037,1
42474,42442,4
70636,70706,2
70697,70706,3
71323,70706,3
70706,79404,2
85993,6224,1
6224,6095,1
49537,49545,2
35871,95765,5
78106,95952,4
47456,47587,4
14404,8308,2
23985,24008,1
61106,72771,1
85269,74593,1
85269,72771,2
74593,72771,1
49206,49196,2
4566,4587,1
33354,33380,2
96087,21127,3
25484,25211,1
25211,25319,1
63029,64326,1
64326,63196,1
72370,72356,1
16126,96177,3
17821,17895,1
55384,55381,3
42154,41287,1
83962,83896,1
30387,32399,1
10433,94514,2
97307,12027,1
12027,12089,1
70192,70259,3
92894,49401,1
53460,87698,2
84129,90927,2
60261,91943,1
78746,96248,1
75933,75928,1
15099,94456,4
16664,94456,2
53862,53827,1
53862,89647,1
53761,54331,1
38632,92261,2
71879,90433,3
93873,96892,3
9493,74566,1
92339,88864,1
52086,52381,1
52221,52381,3
92120,63386,2
61048,96647,3
33346,31644,1
16121,16001,2
16040,16001,2
16001,16254,1
62601,62124,2
91965,49242,2
875,91411,1
75642,75711,1
2495,2448,1
2495,2412,1
2495,2478,1
2448,2478,1
2412,2478,1
19530,19207,2
91928,19207,2
89943,92216,3
34591,95845,4
24219,92875,1
19261,19095,1
32872,32890,1
93495,25521,3
17907,17970,1
17907,18357,1
18357,17886,1
57555,57558,2
88358,3298,1
88358,92138,1
88358,1956,1
3298,2697,1
3298,1929,1
3298,1956,1
3298,2038,2
2697,92138,1
1929,92138,1
1929,1956,4
92138,1956,1
92138,2038,1
30072,29883,1
92275,63741,2
92275,88951,2
56136,56329,1
75016,75051,1
75016,75070,2
94556,91017,3
95906,91294,1
91050,29739,3
32717,32692,2
32692,99270,2
95349,73912,1
73912,73406,1
24964,24927,1
94590,4262,2
4262,4142,2
33205,33193,1
92335,29273,3
89726,57573,2
59476,93910,3
6,30128,4
71252,70883,1
96683,38946,2
53901,54136,4
45848,45924,4
45924,46006,2
90363,12677,3
55002,55198,1
85239,29251,1
29251,93022,1
89920,50062,2
95236,46880,2
36473,36500,3
81329,82021,1
81329,89657,1
82021,89657,4
55798,55461,1
67215,67820,1
41177,25959,2
41177,27075,2
41177,99716,2
41177,27374,2
41177,25791,2
41177,34342,2
33593,25959,2
33593,27075,2
33593,99716,2
33593,27374,2
33593,25791,2
25959,27075,2
25959,99716,2
25959,27374,2
25959,25791,2
25959,49598,2
25959,34342,3
27075,99716,2
27075,25791,2
27075,49598,2
27075,34342,2
99716,27374,3
99716,49598,2
99716,34342,2
27374,25791,3
27374,49598,2
27374,34342,2
25791,34342,2
49598,34342,2
13178,13077,1
92869,89604,1
29944,29954,2
43212,92027,2
99365,92027,1
99323,92585,1
92585,67237,2
94641,38245,1
4350,5847,3
4350,4211,3
57328,89255,1
57328,57042,1
57328,57072,1
56966,56752,2
20186,20190,1
20190,88538,1
61639,61648,2
39961,39989,3
72866,72860,1
90635,59012,2
64375,64747,2
76996,91196,3
91208,3552,1
3678,3552,1
90003,14966,4
39759,90528,1
8612,8609,2
81566,81522,2
95034,2180,2
92907,73653,2
93730,6186,5
94387,10877,1
85582,59675,1
65000,65200,2
8983,8953,1
9009,8953,1
99563,62782,1
99563,90394,1
62782,62875,1
62875,90394,1
30884,30987,2
28017,28119,3
41877,42021,1
50879,95216,1
14983,15377,2
78895,89146,1
30185,30503,1
43092,43667,1
69652,69295,1
63125,94617,1
42140,42147,1
74500,73383,1
1604,1603,1
54712,94027,1
54712,54706,1
93209,46325,2
97616,21699,2
87348,36102,2
34599,34544,3
44653,44658,1
3961,5655,1
3961,4856,2
53504,53554,1
97361,19947,5
48960,48916,2
94367,99067,1
94367,11635,1
92113,99519,2
45674,46507,2
67627,95715,4
88831,32873,3
16200,16214,1
97996,72527,1
31732,96789,2
89787,6510,4
89359,21330,1
90335,83114,3
22111,48530,1
22111,31271,1
59944,48530,1
59944,31271,1
47092,31271,1
88605,38864,2
93099,53624,1
49549,91759,3
56095,56988,1
13069,13066,2
61171,61294,1
2138,1974,1
98757,93046,4
63933,58455,1
93529,55530,2
3882,3869,3
92654,10866,1
13132,13136,2
46173,87086,1
58797,58687,3
63111,63661,1
40628,90146,2
13479,13757,5
20009,17747,4
7563,89019,2
89019,7646,2
96581,18272,2
63564,89198,2
14907,89953,2
14907,14878,1
2020,93741,2
48751,48581,5
6886,95796,3
92973,94179,1
64885,64962,2
95478,69371,2
27516,96560,4
71804,73630,4
66154,66161,2
66154,66417,1
15783,15874,3
63892,92630,2
44946,44998,1
17663,18636,2
18636,19688,3
15845,15582,1
17989,17900,2
15908,15879,5
65509,92249,3
67533,93768,1
93768,95414,1
73251,73181,2
23124,42981,1
74496,69394,2
74496,64242,1
74496,76660,1
69394,64242,2
69394,76660,1
94428,44229,3
12536,15060,1
32614,91326,2
86152,64048,2
43766,93339,1
59743,91250,1
99050,32962,6
95942,63663,3
60690,60470,1
4155,33807,1
22841,95628,2
88464,42410,4
54740,54911,1
54740,55362,1
55373,54911,1
55373,55362,1
75170,95857,1
58498,58562,1
65454,91221,2
65454,65592,3
89373,10178,2
48397,23267,2
23267,25426,1
53736,53270,1
38579,51435,1
68715,69022,1
27613,27627,1
53253,55722,1
83368,83706,1
31294,95792,4
76031,91811,3
16968,16523,2
57995,92525,2
47173,46791,2
17263,17176,1
4742,91038,1
12958,93152,2
93439,93152,1
71237,70975,1
77784,77819,1
89650,77819,1
32439,31847,1
33874,33857,1
92861,44209,1
44513,44209,1
96961,93891,2
74911,96755,3
73931,74340,1
22517,23272,3
96990,49898,2
75835,78525,2
11988,11561,1
38290,38911,4
93947,75833,2
63589,63268,1
81469,98198,1
50401,50510,1
50290,49639,1
9006,9097,2
24100,24346,2
5759,3246,4
15133,87919,1
73479,73599,1
73479,74009,2
73599,74009,1
74009,73458,1
35097,34615,2
10235,9477,2
65493,91624,3
95357,39276,1
9627,9563,2
26883,93301,2
95693,82393,2
54110,54156,3
37021,90732,2
26763,27124,1
28018,92286,2
60462,60959,2
78732,29176,1
93509,70953,4
90896,40399,3
46164,45964,1
96884,50645,3
66576,59601,1
82471,82564,1
92521,55343,3
24315,97599,1
81778,82366,1
45437,88553,2
14380,14690,2
15709,15664,3
15709,98731,2
14859,14822,4
14822,97210,4
73277,88354,2
35126,35579,1
42572,49426,1
76153,78317,1
78317,76096,2
70113,69956,1
84769,84647,1
72659,91408,2
82813,82836,1
81664,81681,1
76678,76762,2
95135,19049,2
1505,2528,1
59233,59240,1
92262,39972,3
41467,41507,1
95863,63908,1
20496,20543,1
20543,20553,1
7269,99432,2
52458,25441,1
52458,52529,1
25441,52529,1
46215,46776,2
94335,8435,2
93149,49781,5
62625,62619,1
60779,94606,5
29170,28920,1
96731,25653,3
93655,44499,1
96017,80350,5
71480,74485,1
46370,46529,1
59336,59052,2
91600,75426,4
25177,25170,1
91829,57377,3
35659,35731,2
90690,43386,2
53966,54552,2
91758,1340,1
10883,10929,1
12485,14788,1
70760,88652,1
94130,53810,2
90204,18678,1
73158,73209,3
92502,81733,2
3300,93720,5
91403,25264,2
76038,93365,5
77262,92716,2
37574,94138,2
90903,19085,2
49363,49397,1
91692,60743,4
67617,89206,4
8627,88559,2
75765,75706,1
38496,38475,2
89189,81743,1
57032,56874,1
25483,25321,3
25483,25504,3
53181,92096,2
43874,45483,2
11507,93202,3
55815,55608,2
20426,20420,2
71404,88401,2
17891,20120,1
33036,33033,1
55437,56104,2
77360,77418,1
72422,72568,2
26146,26898,2
26890,26898,3
81088,92694,6
82145,81821,1
82145,88935,1
43434,42963,1
42963,94562,1
93687,49035,3
92968,10641,3
58750,58760,1
18928,19594,6
82141,81500,1
79655,79201,2
22411,22297,1
97305,17201,1
49748,92042,2
27986,29199,1
95522,17493,1
70287,92106,2
85741,46276,1
91266,36151,2
93507,24128,1
93507,24084,3
24128,24084,1
95843,5555,3
88558,94461,2
62224,62155,1
61650,62155,1
92359,14141,1
93047,44839,4
15907,16330,1
77764,77769,1
64941,65000,2
31742,31778,2
85268,38407,1
85268,26095,2
53906,53865,1
17562,17384,1
90529,31233,1
31233,31448,1
72191,72875,3
50497,99087,1
99328,95750,1
38305,95750,1
14132,13985,2
48845,98745,2
73776,73283,3
42507,42474,1
42507,42442,1
42507,42479,1
42474,42479,3
57542,54093,1
44097,44132,2
86960,19012,3
86960,18980,2
14437,14751,1
9535,9545,2
23852,91223,2
92959,99006,1
92959,67985,1
25329,26018,1
25329,25776,1
71211,71102,1
65931,94147,3
53236,53229,2
53229,53232,1
62656,92651,1
17115,88928,1
90258,72706,4
57594,58549,1
96313,90454,1
61283,88456,1
88456,99947,1
26298,26012,3
82747,82770,1
86803,60607,1
86803,65491,1
47666,47708,1
24349,24362,1
57223,94082,1
94082,97025,1
94098,38481,4
99460,93121,2
41037,41192,3
65171,81124,2
67640,96584,2
81124,96584,1
91503,25147,2
89727,36179,1
93725,36179,1
99520,94436,3
92547,34663,3
93864,59561,2
71721,95586,1
54385,94799,1
27447,27360,2
35860,35900,1
81454,81526,1
16866,17039,1
61813,61648,2
90756,27003,1
71322,91951,1
70970,91951,1
71327,91951,1
2033,91085,2
53279,88081,1
94268,88359,1
18103,93055,2
10058,93716,2
5468,5469,1
51029,50929,2
73935,89435,3
48641,47622,1
67821,47622,1
34556,95845,3
34253,34591,2
34253,95845,1
96441,20856,4
96441,21193,1
20856,21193,1
93622,29759,1
96410,55526,1
93877,69716,1
21432,21079,2
35475,37249,1
35475,49230,1
35475,23124,1
35475,25795,1
35475,99716,1
35475,44101,1
35475,27374,1
35475,53349,1
35475,25791,1
35475,53649,1
35475,45329,1
37249,49230,1
37249,23124,1
37249,99716,1
37249,27374,2
37249,45963,1
37249,25791,1
37249,53649,1
37249,45329,1
49230,23124,1
49230,25795,1
49230,99716,1
49230,26272,1
49230,44101,1
49230,27374,1
49230,53349,1
49230,45963,1
49230,25791,1
49230,53649,1
49230,45329,1
23124,25795,1
23124,99716,2
23124,26272,2
23124,27374,2
23124,53349,2
23124,45963,2
23124,25791,2
23124,53649,1
23124,45329,2
25795,99716,1
25795,27374,1
25795,45963,1
25795,25791,1
25795,53649,1
25795,45329,1
99716,26272,3
99716,44101,2
99716,53349,2
99716,45963,2
99716,53649,1
99716,45329,3
26272,27374,2
26272,45963,2
26272,25791,3
26272,53649,1
26272,45329,3
44101,27374,2
44101,45963,2
44101,25791,2
44101,53649,1
44101,45329,2
27374,53349,2
27374,45963,2
27374,53649,1
27374,45329,2
53349,45963,2
53349,53649,1
53349,45329,2
45963,25791,2
45963,53649,1
45963,45329,2
25791,53649,1
25791,45329,3
53649,45329,1
77791,77719,1
77730,77719,1
55436,54404,1
92566,62610,4
14843,12425,1
28588,28773,2
28588,28699,3
28773,97854,2
28773,28499,2
97854,28699,3
28499,28699,3
94324,91550,2
26234,96784,6
89314,10190,2
93633,45434,2
22242,22239,1
16340,16300,1
94915,83550,3
26422,26377,3
82784,91887,4
29543,28516,1
29543,30142,2
65640,92726,1
5013,5018,3
5013,5108,2
5018,94932,1
5018,5108,2
94932,5108,1
39549,39955,1
39955,99554,1
86981,39654,1
30438,30286,1
11655,11690,1
38065,37291,1
37291,93368,1
34257,34302,1
12435,12846,1
12846,13478,1
61186,61185,1
68958,68822,1
59227,59302,3
59302,59175,3
45056,45072,1
45056,46061,1
45072,46061,1
94194,32100,3
17907,49178,1
57481,57988,1
57481,57738,1
57988,57738,2
2983,14899,1
89562,80362,3
59645,92145,2
96746,17604,5
44340,44276,2
44340,44260,1
52075,51672,1
22036,22750,3
95574,69356,1
73662,74053,1
73662,67774,1
54062,54359,2
35726,93266,2
87013,29470,1
87013,93266,2
44119,42623,2
44119,93266,1
42623,29470,1
34372,29470,1
34372,93266,1
29470,93266,1
4186,93720,1
14862,13043,1
27588,95767,2
27588,27602,1
95767,27602,1
27602,29062,1
98619,16169,1
16169,16446,1
59447,59460,2
59476,59460,2
18489,18473,3
94021,39233,3
14621,11987,1
